"method_id","target_id","point_estimate","truth","bias","lower","upper","center","interval_length","se_equivalent","cover","defined_draws","total_draws","invalid_fraction","status","cell_id","replication","G","N","latent_icc","size_mechanism","strength","regularity","minimum_cluster_size","maximum_cluster_size","size_effect_correlation","sample_minimum_internal_cdf_gap","sample_exact_knot_count","replication_elapsed_seconds"
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.476032377555231,0.470076221909826,0.00595615564540519,0.412157205261854,0.548673432759351,0.480415319010602,0.136516227497497,0.0343371121540438,TRUE,199,199,0,"OK","P14-C004",3,20,434,0.05,"swmdk_like","strong","near_knot",8,29,0.192691441699234,0.00921658986175089,0,0.0839999999999996
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.47603237755522,0.470076221909826,0.00595615564539437,0.421808470975491,0.530256284134949,0.47603237755522,0.108447813159458,0.027665766824003,TRUE,,,0,"OK","P14-C004",3,20,434,0.05,"swmdk_like","strong","near_knot",8,29,0.192691441699234,0.00921658986175089,0,0.0839999999999996
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.438361460271035,0.470076221909826,-0.0317147616387904,0.348088618437163,0.521120676689398,0.434604647563281,0.173032058252236,0.0431473682898783,TRUE,199,199,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.416565743788374,0.470076221909826,-0.0535104781214519,0.336135373358405,0.505882639821218,0.421009006589812,0.169747266462813,0.0441552924130488,TRUE,199,199,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.438361460271035,0.470076221909826,-0.0317147616387904,0.371321470231566,0.489464411725468,0.430392940978517,0.118142941493902,0.0289766506319478,TRUE,199,199,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.438361460271035,0.470076221909826,-0.0317147616387904,0.391788348613715,0.488946119532819,0.440367234073267,0.0971577709191042,0.0257472019761621,TRUE,199,199,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.438361460271035,0.470076221909826,-0.0317147616387904,0.366235005939516,0.52663513172405,0.446435068831783,0.160400125784534,0.04215694460063,TRUE,199,199,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.438361460271024,0.470076221909826,-0.0317147616388015,0.374402682727912,0.502320237814136,0.438361460271024,0.127917555086224,0.032632628990946,TRUE,,,0,"OK","P14-C004",4,20,441,0.05,"swmdk_like","strong","near_knot",5,29,0.102334680811632,0.0113378684807253,0,0.072000000000001
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.513315360053714,0.470076221909826,0.0432391381438879,0.420357955634095,0.609458197406518,0.514908076520306,0.189100241772423,0.0484908886243878,TRUE,199,199,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.530619958837117,0.470076221909826,0.0605437369272914,0.437471503742362,0.626568553644095,0.532020028693228,0.189097049901733,0.0475537262921742,TRUE,199,199,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.513315360053714,0.470076221909826,0.0432391381438879,0.423216240014879,0.59526643986521,0.509241339940045,0.172050199850331,0.0430102555059957,TRUE,199,199,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.513315360053714,0.470076221909826,0.0432391381438879,0.466129202842957,0.56374400947531,0.514936606159133,0.097614806632353,0.0231985318732735,TRUE,199,199,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.513315360053714,0.470076221909826,0.0432391381438879,0.421472136530115,0.618640303552613,0.520056220041364,0.197168167022498,0.0483342011638679,TRUE,199,199,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.513315360053704,0.470076221909826,0.0432391381438786,0.436497079003814,0.590133641103594,0.513315360053704,0.15363656209978,0.0391937207294741,TRUE,,,0,"OK","P14-C004",5,20,391,0.05,"swmdk_like","strong","near_knot",8,29,-0.135076848177644,0.00255754475703324,0,0.0640000000000001
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.495395272603008,0.470076221909826,0.0253190506931827,0.417626541922906,0.58785174770562,0.502739144814263,0.170225205782715,0.0421803850452859,TRUE,199,199,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.507458016214996,0.470076221909826,0.0373817943051706,0.427882225497412,0.583537975605711,0.505710100551561,0.155655750108299,0.0388608412847555,TRUE,199,199,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.495395272603008,0.470076221909826,0.0253190506931827,0.45048244599915,0.545603299067877,0.498042872533514,0.095120853068727,0.0255016000127941,TRUE,199,199,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.495395272603008,0.470076221909826,0.0253190506931827,0.449000075917942,0.539320208232744,0.494160142075343,0.0903201323148026,0.0230341538742334,TRUE,199,199,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.495395272603008,0.470076221909826,0.0253190506931827,0.413652091691942,0.565160040165117,0.48940606592853,0.151507948473175,0.0352747957731063,TRUE,199,199,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.495395272603013,0.470076221909826,0.025319050693187,0.435273152060292,0.555517393145733,0.495395272603013,0.120244241085441,0.0306751149597421,TRUE,,,0,"OK","P14-C004",6,20,451,0.05,"swmdk_like","strong","near_knot",5,29,0.06995809580398,0,1,0.0689999999999991
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.466530952829968,0.470076221909826,-0.00354526907985736,0.393840673685537,0.549864346503118,0.471852510094328,0.156023672817582,0.0395012069959692,TRUE,199,199,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.480235656980669,0.470076221909826,0.0101594350708429,0.39831254635032,0.563471901108434,0.480892223729377,0.165159354758114,0.0397593933136376,TRUE,199,199,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.466530952829968,0.470076221909826,-0.00354526907985736,0.41441569884698,0.512871790603231,0.463643744725105,0.0984560917562511,0.0244123282474402,TRUE,199,199,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.466530952829968,0.470076221909826,-0.00354526907985736,0.42181244307845,0.504785277325471,0.463298860201961,0.0829728342470211,0.0222565396528813,TRUE,199,199,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.466530952829968,0.470076221909826,-0.00354526907985736,0.394612755131207,0.54038536792428,0.467499061527743,0.145772612793073,0.035540261789528,TRUE,199,199,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.466530952829969,0.470076221909826,-0.00354526907985669,0.406488372656315,0.526573533003623,0.466530952829969,0.120085160347309,0.0306345323930759,TRUE,,,0,"OK","P14-C004",7,20,450,0.05,"swmdk_like","strong","near_knot",8,28,0.0688382354717653,0.00222222222222224,0,0.0709999999999997
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.475841996654902,0.470076221909826,0.00576577474507628,0.399530776599115,0.544774969312565,0.47215287295584,0.14524419271345,0.0371840062718682,TRUE,199,199,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.47706093525714,0.470076221909826,0.00698471334731465,0.40821268922699,0.554584536547712,0.481398612887351,0.146371847320722,0.039346286211252,TRUE,199,199,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.475841996654902,0.470076221909826,0.00576577474507628,0.434498067180386,0.521830047235358,0.478164057207872,0.0873319800549722,0.0235739432742877,TRUE,199,199,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.475841996654902,0.470076221909826,0.00576577474507628,0.42750272230505,0.5226461813003,0.475074451802675,0.0951434589952503,0.0230784006127591,TRUE,199,199,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.475841996654902,0.470076221909826,0.00576577474507628,0.409593491671123,0.536482648694812,0.473038070182967,0.126889157023689,0.0339254194697652,TRUE,199,199,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.475841996654897,0.470076221909826,0.00576577474507162,0.412976204162133,0.538707789147662,0.475841996654897,0.125731584985529,0.0320749733100414,TRUE,,,0,"OK","P14-C004",8,20,471,0.05,"swmdk_like","strong","near_knot",10,29,-0.114009777836554,0.00424628450106157,0,0.0730000000000004
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.482599033399492,0.470076221909826,0.0125228114896667,0.415659296205555,0.565179963184306,0.49041962969493,0.149520666978751,0.0365224227431496,TRUE,199,199,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.476343130023443,0.470076221909826,0.00626690811361763,0.396850438884391,0.561302772612492,0.479076605748441,0.164452333728101,0.0390120893206186,TRUE,199,199,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.482599033399492,0.470076221909826,0.0125228114896667,0.443648031344625,0.531154163495832,0.487401097420228,0.087506132151207,0.0231831275499324,TRUE,199,199,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.482599033399492,0.470076221909826,0.0125228114896667,0.437570739304382,0.531033437401845,0.484302088353113,0.093462698097463,0.0227347283168753,TRUE,199,199,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.482599033399492,0.470076221909826,0.0125228114896667,0.408138791616983,0.54319982641806,0.475669309017521,0.135061034801077,0.0327256552709706,TRUE,199,199,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.482599033399499,0.470076221909826,0.0125228114896737,0.423168226303059,0.54202984049594,0.482599033399499,0.11886161419288,0.030322397536497,TRUE,,,0,"OK","P14-C004",9,20,438,0.05,"swmdk_like","strong","near_knot",10,29,-0.110417536582704,0,1,0.0700000000000003
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.460341517026679,0.470076221909826,-0.00973470488314665,0.36329167533428,0.549963603230712,0.456627639282496,0.186671927896432,0.0471982279283385,TRUE,199,199,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.455960364080276,0.470076221909826,-0.0141158578295493,0.369471921309712,0.553206924162033,0.461339422735873,0.183735002852321,0.0459518984437823,TRUE,199,199,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.460341517026679,0.470076221909826,-0.00973470488314665,0.405429422450005,0.519211376035398,0.462320399242702,0.113781953585393,0.0267245498392413,TRUE,199,199,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.460341517026679,0.470076221909826,-0.00973470488314665,0.4011173356011,0.512434595067671,0.456775965334386,0.111317259466572,0.0287676078988391,TRUE,199,199,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.460341517026679,0.470076221909826,-0.00973470488314665,0.375639213272062,0.548779395412638,0.46220930434235,0.173140182140575,0.0409700573787734,TRUE,199,199,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.460341517026672,0.470076221909826,-0.00973470488315359,0.398540504886259,0.522142529167085,0.460341517026672,0.123602024280826,0.0315317080456025,TRUE,,,0,"OK","P14-C004",10,20,362,0.05,"swmdk_like","strong","near_knot",5,29,0.0779361534121148,0.00276243093922646,0,0.0750000000000011
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.448511112641919,0.470076221909826,-0.021565109267907,0.368406091653094,0.531048343217627,0.44972721743536,0.162642251564533,0.0401627503521363,TRUE,199,199,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.443457156689915,0.470076221909826,-0.0266190652199106,0.35074979161969,0.525499132475391,0.43812446204754,0.1747493408557,0.041518946410318,TRUE,199,199,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-CMP-ONE-STAGE-CLUSTER-BB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.448511112641919,0.470076221909826,-0.021565109267907,0.407698689010254,0.498566676051908,0.453132682531081,0.0908679870416544,0.023035078649907,TRUE,199,199,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-CMP-IID-RESP-BB-v1","WORKING-INDEPENDENCE-RESPONDENT",0.448511112641919,0.470076221909826,-0.021565109267907,0.40189644930195,0.504396286896189,0.45314636809907,0.102499837594239,0.0246057958051645,TRUE,199,199,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-CMP-TWO-STAGE-FREQ-BOOT-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.448511112641919,0.470076221909826,-0.021565109267907,0.3786462373202,0.520871827730244,0.449759032525222,0.142225590410044,0.0357245297536553,TRUE,199,199,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-CMP-MOKKEN-TWOLEVEL-DELTA-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.448511112641922,0.470076221909826,-0.0215651092679042,0.391352332841951,0.505669892441892,0.448511112641922,0.114317559599941,0.0291631786353381,TRUE,,,0,"OK","P14-C004",11,20,439,0.05,"swmdk_like","strong","near_knot",5,29,0.481893768590043,0.00455580865603644,0,0.0699999999999985
"V4-PRI-TWO-STAGE-HBB-RESP-v1","V4-TARGET-RESPONDENT-WEIGHTED-v1",0.480642910161141,0.470076221909826,0.0105666882513155,0.399648877505337,0.559003483422802,0.47932618046407,0.159354605917465,0.0390430050497392,TRUE,199,199,0,"OK","P14-C004",12,20,428,0.05,"swmdk_like","strong","near_knot",15,29,0.161005349886409,0.00467289719626174,0,0.0690000000000008
"V4-SENS-TWO-STAGE-HBB-CLUSTER-v1","V4-TARGET-EQUAL-CLUSTER-v1",0.477849695655215,0.470076221909826,0.00777347374538939,0.391841635764806,0.565238339183522,0.478539987474164,0.173396703418717,0.0429200464333611,TRUE,199,199,0,"OK","P14-C004",12,20,428,0.05,"swmdk_like","strong","near_knot",15,29,0.161005349886409,0.00467289719626174,0,0.0690000000000008
